genero,distancia_prova,fase,atleta,nacionalidade,distancia_parcial,tempo_acumulado_seg,tempo_parcial_seg,percentual_tempo,velocidade_relativa
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1100,712.71,32.63,3.37,99.06
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1150,745.1,32.39,3.34,99.79
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1200,777.66,32.56,3.36,99.27
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1250,810.14,32.48,3.35,99.51
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1300,842.73,32.59,3.36,99.18
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1350,875.15,32.42,3.34,99.7
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1400,907.43,32.28,3.33,100.13
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1450,939.28,31.85,3.28,101.48
Women's,1500,Heats,KAJIMOTO Ichika,JPN,1500,969.65,30.37,3.13,106.43
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,50,30.59,30.59,3.01,110.65
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,100,63.7,33.11,3.26,102.23
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,150,96.85,33.15,3.26,102.11
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,200,130.69,33.84,3.33,100.03
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,250,164.22,33.53,3.3,100.95
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,300,198.03,33.81,3.33,100.12
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,350,231.76,33.73,3.32,100.35
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,400,265.72,33.96,3.34,99.67
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,450,299.46,33.74,3.32,100.32
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,500,333.5,34.04,3.35,99.44
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,550,367.19,33.69,3.32,100.47
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,600,400.87,33.68,3.32,100.5
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,650,434.47,33.6,3.31,100.74
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,700,468.41,33.94,3.34,99.73
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,750,502.35,33.94,3.34,99.73
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,800,536.46,34.11,3.36,99.23
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,850,570.56,34.1,3.36,99.26
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,900,604.66,34.1,3.36,99.26
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,950,638.78,34.12,3.36,99.21
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1000,673.16,34.38,3.39,98.46
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1050,707.34,34.18,3.37,99.03
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1100,741.48,34.14,3.36,99.15
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1150,775.54,34.06,3.35,99.38
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1200,810.18,34.64,3.41,97.72
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1250,844.42,34.24,3.37,98.86
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1300,879.01,34.59,3.41,97.86
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1350,913.12,34.11,3.36,99.23
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1400,947.65,34.53,3.4,98.03
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1450,981.89,34.24,3.37,98.86
Women's,1500,Heats,KALANDADZE Anna Sofia,GEO,1500,1015.47,33.58,3.31,100.8
Women's,1500,Heats,KIM Chaeyun,KOR,50,29.84,29.84,2.96,112.59
Women's,1500,Heats,KIM Chaeyun,KOR,100,61.77,31.93,3.17,105.22
Women's,1500,Heats,KIM Chaeyun,KOR,150,94.06,32.29,3.2,104.04
Women's,1500,Heats,KIM Chaeyun,KOR,200,126.77,32.71,3.25,102.71
Women's,1500,Heats,KIM Chaeyun,KOR,250,159.22,32.45,3.22,103.53
Women's,1500,Heats,KIM Chaeyun,KOR,300,192.08,32.86,3.26,102.24
Women's,1500,Heats,KIM Chaeyun,KOR,350,224.95,32.87,3.26,102.21
Women's,1500,Heats,KIM Chaeyun,KOR,400,257.9,32.95,3.27,101.96
Women's,1500,Heats,KIM Chaeyun,KOR,450,291.21,33.31,3.3,100.86
Women's,1500,Heats,KIM Chaeyun,KOR,500,324.53,33.32,3.31,100.83
Women's,1500,Heats,KIM Chaeyun,KOR,550,358.15,33.62,3.34,99.93
Women's,1500,Heats,KIM Chaeyun,KOR,600,392.42,34.27,3.4,98.03
Women's,1500,Heats,KIM Chaeyun,KOR,650,426.71,34.29,3.4,97.98
Women's,1500,Heats,KIM Chaeyun,KOR,700,460.98,34.27,3.4,98.03
Women's,1500,Heats,KIM Chaeyun,KOR,750,495.51,34.53,3.43,97.3
Women's,1500,Heats,KIM Chaeyun,KOR,800,530.14,34.63,3.44,97.01
Women's,1500,Heats,KIM Chaeyun,KOR,850,564.28,34.14,3.39,98.41
Women's,1500,Heats,KIM Chaeyun,KOR,900,599.56,35.28,3.5,95.23
Women's,1500,Heats,KIM Chaeyun,KOR,950,634.45,34.89,3.46,96.29
Women's,1500,Heats,KIM Chaeyun,KOR,1000,669.09,34.64,3.44,96.99
Women's,1500,Heats,KIM Chaeyun,KOR,1050,703.48,34.39,3.41,97.69
Women's,1500,Heats,KIM Chaeyun,KOR,1100,739.07,35.59,3.53,94.4
Women's,1500,Heats,KIM Chaeyun,KOR,1150,772.82,33.75,3.35,99.54
Women's,1500,Heats,KIM Chaeyun,KOR,1200,807.49,34.67,3.44,96.9
Women's,1500,Heats,KIM Chaeyun,KOR,1250,841.45,33.96,3.37,98.93
Women's,1500,Heats,KIM Chaeyun,KOR,1300,876.44,34.99,3.47,96.02
Women's,1500,Heats,KIM Chaeyun,KOR,1350,909.73,33.29,3.3,100.92
Women's,1500,Heats,KIM Chaeyun,KOR,1400,944.08,34.35,3.41,97.8
Women's,1500,Heats,KIM Chaeyun,KOR,1450,976.67,32.59,3.23,103.09
Women's,1500,Heats,KIM Chaeyun,KOR,1500,1007.88,31.21,3.1,107.64
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,50,29.26,29.26,3.03,110.16
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,100,61.09,31.83,3.29,101.26
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,150,92.79,31.7,3.28,101.68
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,200,124.91,32.12,3.32,100.35
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,250,156.88,31.97,3.31,100.82
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,300,189.3,32.42,3.35,99.42
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,350,221.34,32.04,3.31,100.6
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,400,253.77,32.43,3.35,99.39
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,450,285.92,32.15,3.32,100.26
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,500,318.45,32.53,3.36,99.08
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,550,350.9,32.45,3.36,99.33
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,600,383.35,32.45,3.36,99.33
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,650,415.48,32.13,3.32,100.32
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,700,447.8,32.32,3.34,99.73
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,750,479.84,32.04,3.31,100.6
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,800,512.22,32.38,3.35,99.54
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,850,544.48,32.26,3.34,99.91
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,900,576.91,32.43,3.35,99.39
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,950,609.19,32.28,3.34,99.85
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1000,641.77,32.58,3.37,98.93
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1050,673.95,32.18,3.33,100.16
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1100,706.53,32.58,3.37,98.93
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1150,738.92,32.39,3.35,99.51
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1200,771.62,32.7,3.38,98.57
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1250,804.18,32.56,3.37,98.99
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1300,837.15,32.97,3.41,97.76
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1350,869.69,32.54,3.37,99.05
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1400,902.65,32.96,3.41,97.79
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1450,935.27,32.62,3.37,98.81
Women's,1500,Heats,KIRPICHNIKOVA Anastasiia,FRA,1500,966.97,31.7,3.28,101.68
Women's,1500,Heats,KOBRICH Kristel,CHI,50,31.31,31.31,3.19,104.62
Women's,1500,Heats,KOBRICH Kristel,CHI,100,64.4,33.09,3.37,98.99
Women's,1500,Heats,KOBRICH Kristel,CHI,150,97.53,33.13,3.37,98.87
Women's,1500,Heats,KOBRICH Kristel,CHI,200,130.5,32.97,3.36,99.35
Women's,1500,Heats,KOBRICH Kristel,CHI,250,163.6,33.1,3.37,98.96
Women's,1500,Heats,KOBRICH Kristel,CHI,300,196.44,32.84,3.34,99.74
Women's,1500,Heats,KOBRICH Kristel,CHI,350,229.45,33.01,3.36,99.23
Women's,1500,Heats,KOBRICH Kristel,CHI,400,262.21,32.76,3.33,99.99
Women's,1500,Heats,KOBRICH Kristel,CHI,450,295.35,33.14,3.37,98.84
Women's,1500,Heats,KOBRICH Kristel,CHI,500,328.1,32.75,3.33,100.02
Women's,1500,Heats,KOBRICH Kristel,CHI,550,361.19,33.09,3.37,98.99
Women's,1500,Heats,KOBRICH Kristel,CHI,600,393.92,32.73,3.33,100.08
Women's,1500,Heats,KOBRICH Kristel,CHI,650,426.91,32.99,3.36,99.29
Women's,1500,Heats,KOBRICH Kristel,CHI,700,459.75,32.84,3.34,99.74
Women's,1500,Heats,KOBRICH Kristel,CHI,750,493.01,33.26,3.38,98.48
Women's,1500,Heats,KOBRICH Kristel,CHI,800,525.92,32.91,3.35,99.53
Women's,1500,Heats,KOBRICH Kristel,CHI,850,558.96,33.04,3.36,99.14
Women's,1500,Heats,KOBRICH Kristel,CHI,900,591.68,32.72,3.33,100.11
Women's,1500,Heats,KOBRICH Kristel,CHI,950,624.88,33.2,3.38,98.66
Women's,1500,Heats,KOBRICH Kristel,CHI,1000,657.61,32.73,3.33,100.08
Women's,1500,Heats,KOBRICH Kristel,CHI,1050,690.67,33.06,3.36,99.08
Women's,1500,Heats,KOBRICH Kristel,CHI,1100,723.29,32.62,3.32,100.41
Women's,1500,Heats,KOBRICH Kristel,CHI,1150,756.66,33.37,3.4,98.16
Women's,1500,Heats,KOBRICH Kristel,CHI,1200,789.61,32.95,3.35,99.41
Women's,1500,Heats,KOBRICH Kristel,CHI,1250,822.98,33.37,3.4,98.16
Women's,1500,Heats,KOBRICH Kristel,CHI,1300,855.98,33.0,3.36,99.26
Women's,1500,Heats,KOBRICH Kristel,CHI,1350,889.65,33.67,3.43,97.28
Women's,1500,Heats,KOBRICH Kristel,CHI,1400,922.6,32.95,3.35,99.41
Women's,1500,Heats,KOBRICH Kristel,CHI,1450,956.06,33.46,3.41,97.89
Women's,1500,Heats,KOBRICH Kristel,CHI,1500,982.66,26.6,2.71,123.14
Women's,1500,Heats,LEDECKY Katie,USA,50,28.43,28.43,3.04,109.82
Women's,1500,Heats,LEDECKY Katie,USA,100,59.37,30.94,3.3,100.91
Women's,1500,Heats,LEDECKY Katie,USA,150,90.27,30.9,3.3,101.04
Women's,1500,Heats,LEDECKY Katie,USA,200,122.11,31.84,3.4,98.06
Women's,1500,Heats,LEDECKY Katie,USA,250,153.3,31.19,3.33,100.1
Women's,1500,Heats,LEDECKY Katie,USA,300,185.12,31.82,3.4,98.12
Women's,1500,Heats,LEDECKY Katie,USA,350,216.2,31.08,3.32,100.46
Women's,1500,Heats,LEDECKY Katie,USA,400,247.76,31.56,3.37,98.93
Women's,1500,Heats,LEDECKY Katie,USA,450,279.27,31.51,3.36,99.09
Women's,1500,Heats,LEDECKY Katie,USA,500,311.07,31.8,3.39,98.18
Women's,1500,Heats,LEDECKY Katie,USA,550,342.13,31.06,3.32,100.52
Women's,1500,Heats,LEDECKY Katie,USA,600,373.81,31.68,3.38,98.56
Women's,1500,Heats,LEDECKY Katie,USA,650,404.95,31.14,3.32,100.27
Women's,1500,Heats,LEDECKY Katie,USA,700,436.88,31.93,3.41,97.78
Women's,1500,Heats,LEDECKY Katie,USA,750,468.06,31.18,3.33,100.14
Women's,1500,Heats,LEDECKY Katie,USA,800,499.67,31.61,3.37,98.77
Women's,1500,Heats,LEDECKY Katie,USA,850,530.82,31.15,3.33,100.23
Women's,1500,Heats,LEDECKY Katie,USA,900,562.46,31.64,3.38,98.68
Women's,1500,Heats,LEDECKY Katie,USA,950,593.5,31.04,3.31,100.59
Women's,1500,Heats,LEDECKY Katie,USA,1000,625.12,31.62,3.38,98.74
Women's,1500,Heats,LEDECKY Katie,USA,1050,656.26,31.14,3.32,100.27
Women's,1500,Heats,LEDECKY Katie,USA,1100,687.76,31.5,3.36,99.12
Women's,1500,Heats,LEDECKY Katie,USA,1150,718.93,31.17,3.33,100.17
Women's,1500,Heats,LEDECKY Katie,USA,1200,750.42,31.49,3.36,99.15
Women's,1500,Heats,LEDECKY Katie,USA,1250,781.53,31.11,3.32,100.36
Women's,1500,Heats,LEDECKY Katie,USA,1300,813.15,31.62,3.38,98.74
Women's,1500,Heats,LEDECKY Katie,USA,1350,844.01,30.86,3.29,101.18
Women's,1500,Heats,LEDECKY Katie,USA,1400,875.49,31.48,3.36,99.18
Women's,1500,Heats,LEDECKY Katie,USA,1450,906.06,30.57,3.26,102.13
Women's,1500,Heats,LEDECKY Katie,USA,1500,936.68,30.62,3.27,101.97
Women's,1500,Heats,LI Bingjie,CHN,50,29.87,29.87,3.1,107.39
Women's,1500,Heats,LI Bingjie,CHN,100,62.08,32.21,3.35,99.59
Women's,1500,Heats,LI Bingjie,CHN,150,94.25,32.17,3.34,99.71
Women's,1500,Heats,LI Bingjie,CHN,200,126.76,32.51,3.38,98.67
Women's,1500,Heats,LI Bingjie,CHN,250,158.9,32.14,3.34,99.8
Women's,1500,Heats,LI Bingjie,CHN,300,191.4,32.5,3.38,98.7
Women's,1500,Heats,LI Bingjie,CHN,350,223.5,32.1,3.34,99.93
Women's,1500,Heats,LI Bingjie,CHN,400,255.99,32.49,3.38,98.73
Women's,1500,Heats,LI Bingjie,CHN,450,288.05,32.06,3.33,100.05
Women's,1500,Heats,LI Bingjie,CHN,500,320.47,32.42,3.37,98.94
Women's,1500,Heats,LI Bingjie,CHN,550,352.46,31.99,3.32,100.27
Women's,1500,Heats,LI Bingjie,CHN,600,384.91,32.45,3.37,98.85
Women's,1500,Heats,LI Bingjie,CHN,650,416.85,31.94,3.32,100.43
Women's,1500,Heats,LI Bingjie,CHN,700,449.29,32.44,3.37,98.88
Women's,1500,Heats,LI Bingjie,CHN,750,481.18,31.89,3.31,100.59
Women's,1500,Heats,LI Bingjie,CHN,800,513.4,32.22,3.35,99.56
Women's,1500,Heats,LI Bingjie,CHN,850,545.3,31.9,3.31,100.55
Women's,1500,Heats,LI Bingjie,CHN,900,577.44,32.14,3.34,99.8
Women's,1500,Heats,LI Bingjie,CHN,950,609.45,32.01,3.33,100.21
Women's,1500,Heats,LI Bingjie,CHN,1000,641.48,32.03,3.33,100.15
Women's,1500,Heats,LI Bingjie,CHN,1050,673.28,31.8,3.3,100.87
Women's,1500,Heats,LI Bingjie,CHN,1100,705.41,32.13,3.34,99.84
Women's,1500,Heats,LI Bingjie,CHN,1150,737.38,31.97,3.32,100.33
Women's,1500,Heats,LI Bingjie,CHN,1200,769.6,32.22,3.35,99.56
Women's,1500,Heats,LI Bingjie,CHN,1250,801.61,32.01,3.33,100.21
Women's,1500,Heats,LI Bingjie,CHN,1300,834.06,32.45,3.37,98.85
Women's,1500,Heats,LI Bingjie,CHN,1350,866.06,32.0,3.33,100.24
Women's,1500,Heats,LI Bingjie,CHN,1400,898.44,32.38,3.36,99.06
Women's,1500,Heats,LI Bingjie,CHN,1450,930.59,32.15,3.34,99.77
Women's,1500,Heats,LI Bingjie,CHN,1500,962.31,31.72,3.3,101.13
Women's,1500,Heats,MISHARINA Kseniia,NAB,50,29.23,29.23,3.01,110.88
Women's,1500,Heats,MISHARINA Kseniia,NAB,100,61.27,32.04,3.3,101.16
Women's,1500,Heats,MISHARINA Kseniia,NAB,150,93.34,32.07,3.3,101.07
Women's,1500,Heats,MISHARINA Kseniia,NAB,200,125.77,32.43,3.34,99.94
Women's,1500,Heats,MISHARINA Kseniia,NAB,250,158.26,32.49,3.34,99.76
Women's,1500,Heats,MISHARINA Kseniia,NAB,300,190.8,32.54,3.35,99.61
Women's,1500,Heats,MISHARINA Kseniia,NAB,350,223.07,32.27,3.32,100.44
Women's,1500,Heats,MISHARINA Kseniia,NAB,400,255.78,32.71,3.36,99.09
Women's,1500,Heats,MISHARINA Kseniia,NAB,450,288.45,32.67,3.36,99.21
Women's,1500,Heats,MISHARINA Kseniia,NAB,500,321.06,32.61,3.35,99.39
Women's,1500,Heats,MISHARINA Kseniia,NAB,550,353.39,32.33,3.32,100.25
Women's,1500,Heats,MISHARINA Kseniia,NAB,600,385.92,32.53,3.35,99.64
Women's,1500,Heats,MISHARINA Kseniia,NAB,650,418.51,32.59,3.35,99.45
Women's,1500,Heats,MISHARINA Kseniia,NAB,700,451.15,32.64,3.36,99.3
Women's,1500,Heats,MISHARINA Kseniia,NAB,750,483.43,32.28,3.32,100.41
Women's,1500,Heats,MISHARINA Kseniia,NAB,800,515.95,32.52,3.34,99.67
Women's,1500,Heats,MISHARINA Kseniia,NAB,850,548.68,32.73,3.37,99.03
Women's,1500,Heats,MISHARINA Kseniia,NAB,900,581.48,32.8,3.37,98.82
Women's,1500,Heats,MISHARINA Kseniia,NAB,950,614.16,32.68,3.36,99.18
Women's,1500,Heats,MISHARINA Kseniia,NAB,1000,646.82,32.66,3.36,99.24
Women's,1500,Heats,MISHARINA Kseniia,NAB,1050,679.66,32.84,3.38,98.7
Women's,1500,Heats,MISHARINA Kseniia,NAB,1100,712.44,32.78,3.37,98.88
Women's,1500,Heats,MISHARINA Kseniia,NAB,1150,745.15,32.71,3.36,99.09
Women's,1500,Heats,MISHARINA Kseniia,NAB,1200,778.11,32.96,3.39,98.34
Women's,1500,Heats,MISHARINA Kseniia,NAB,1250,810.95,32.84,3.38,98.7
Women's,1500,Heats,MISHARINA Kseniia,NAB,1300,843.78,32.83,3.38,98.73
Women's,1500,Heats,MISHARINA Kseniia,NAB,1350,876.51,32.73,3.37,99.03
Women's,1500,Heats,MISHARINA Kseniia,NAB,1400,909.25,32.74,3.37,99.0
Women's,1500,Heats,MISHARINA Kseniia,NAB,1450,941.45,32.2,3.31,100.66
Women's,1500,Heats,MISHARINA Kseniia,NAB,1500,972.35,30.9,3.18,104.89
Women's,1500,Heats,PALLISTER Lani,AUS,50,28.27,28.27,2.99,111.66
Women's,1500,Heats,PALLISTER Lani,AUS,100,59.11,30.84,3.26,102.35
Women's,1500,Heats,PALLISTER Lani,AUS,150,90.41,31.3,3.31,100.85
Women's,1500,Heats,PALLISTER Lani,AUS,200,122.02,31.61,3.34,99.86
Women's,1500,Heats,PALLISTER Lani,AUS,250,153.29,31.27,3.3,100.94
Women's,1500,Heats,PALLISTER Lani,AUS,300,185.06,31.77,3.35,99.35
Women's,1500,Heats,PALLISTER Lani,AUS,350,216.38,31.32,3.31,100.78
Women's,1500,Heats,PALLISTER Lani,AUS,400,247.82,31.44,3.32,100.4
Women's,1500,Heats,PALLISTER Lani,AUS,450,279.1,31.28,3.3,100.91
Women's,1500,Heats,PALLISTER Lani,AUS,500,310.76,31.66,3.34,99.7
Women's,1500,Heats,PALLISTER Lani,AUS,550,342.11,31.35,3.31,100.69
Women's,1500,Heats,PALLISTER Lani,AUS,600,373.91,31.8,3.36,99.26
Women's,1500,Heats,PALLISTER Lani,AUS,650,405.32,31.41,3.32,100.49
Women's,1500,Heats,PALLISTER Lani,AUS,700,437.03,31.71,3.35,99.54
Women's,1500,Heats,PALLISTER Lani,AUS,750,468.43,31.4,3.32,100.53
Women's,1500,Heats,PALLISTER Lani,AUS,800,500.51,32.08,3.39,98.39
Women's,1500,Heats,PALLISTER Lani,AUS,850,531.96,31.45,3.32,100.37
Women's,1500,Heats,PALLISTER Lani,AUS,900,564.04,32.08,3.39,98.39
Women's,1500,Heats,PALLISTER Lani,AUS,950,595.6,31.56,3.33,100.02
Women's,1500,Heats,PALLISTER Lani,AUS,1000,627.62,32.02,3.38,98.58
Women's,1500,Heats,PALLISTER Lani,AUS,1050,659.45,31.83,3.36,99.17
Women's,1500,Heats,PALLISTER Lani,AUS,1100,691.8,32.35,3.42,97.57
Women's,1500,Heats,PALLISTER Lani,AUS,1150,723.7,31.9,3.37,98.95
Women's,1500,Heats,PALLISTER Lani,AUS,1200,756.08,32.38,3.42,97.48
Women's,1500,Heats,PALLISTER Lani,AUS,1250,788.03,31.95,3.37,98.79
Women's,1500,Heats,PALLISTER Lani,AUS,1300,820.39,32.36,3.42,97.54
Women's,1500,Heats,PALLISTER Lani,AUS,1350,852.24,31.85,3.36,99.11
Women's,1500,Heats,PALLISTER Lani,AUS,1400,884.13,31.89,3.37,98.98
Women's,1500,Heats,PALLISTER Lani,AUS,1450,915.82,31.69,3.35,99.61
Women's,1500,Heats,PALLISTER Lani,AUS,1500,946.95,31.13,3.29,101.4
Women's,1500,Heats,QUADARELLA Simona,ITA,50,29.42,29.42,3.11,107.35
Women's,1500,Heats,QUADARELLA Simona,ITA,100,60.74,31.32,3.31,100.83
Women's,1500,Heats,QUADARELLA Simona,ITA,150,92.05,31.31,3.3,100.87
Women's,1500,Heats,QUADARELLA Simona,ITA,200,123.55,31.5,3.32,100.26
Women's,1500,Heats,QUADARELLA Simona,ITA,250,155.16,31.61,3.34,99.91
Women's,1500,Heats,QUADARELLA Simona,ITA,300,186.9,31.74,3.35,99.5
Women's,1500,Heats,QUADARELLA Simona,ITA,350,218.62,31.72,3.35,99.56
Women's,1500,Heats,QUADARELLA Simona,ITA,400,250.16,31.54,3.33,100.13
Women's,1500,Heats,QUADARELLA Simona,ITA,450,281.61,31.45,3.32,100.42
Women's,1500,Heats,QUADARELLA Simona,ITA,500,313.01,31.4,3.31,100.58
Women's,1500,Heats,QUADARELLA Simona,ITA,550,344.69,31.68,3.34,99.69
Women's,1500,Heats,QUADARELLA Simona,ITA,600,376.14,31.45,3.32,100.42
Women's,1500,Heats,QUADARELLA Simona,ITA,650,407.85,31.71,3.35,99.59
Women's,1500,Heats,QUADARELLA Simona,ITA,700,439.26,31.41,3.32,100.54
Women's,1500,Heats,QUADARELLA Simona,ITA,750,470.8,31.54,3.33,100.13
Women's,1500,Heats,QUADARELLA Simona,ITA,800,502.54,31.74,3.35,99.5
Women's,1500,Heats,QUADARELLA Simona,ITA,850,534.2,31.66,3.34,99.75
Women's,1500,Heats,QUADARELLA Simona,ITA,900,565.88,31.68,3.34,99.69
Women's,1500,Heats,QUADARELLA Simona,ITA,950,597.57,31.69,3.34,99.66
Women's,1500,Heats,QUADARELLA Simona,ITA,1000,629.45,31.88,3.36,99.06
Women's,1500,Heats,QUADARELLA Simona,ITA,1050,660.95,31.5,3.32,100.26
Women's,1500,Heats,QUADARELLA Simona,ITA,1100,692.89,31.94,3.37,98.88
Women's,1500,Heats,QUADARELLA Simona,ITA,1150,724.74,31.85,3.36,99.16
Women's,1500,Heats,QUADARELLA Simona,ITA,1200,757.06,32.32,3.41,97.71
Women's,1500,Heats,QUADARELLA Simona,ITA,1250,789.09,32.03,3.38,98.6
Women's,1500,Heats,QUADARELLA Simona,ITA,1300,821.0,31.91,3.37,98.97
Women's,1500,Heats,QUADARELLA Simona,ITA,1350,853.01,32.01,3.38,98.66
Women's,1500,Heats,QUADARELLA Simona,ITA,1400,884.91,31.9,3.37,99.0
Women's,1500,Heats,QUADARELLA Simona,ITA,1450,916.41,31.5,3.32,100.26
Women's,1500,Heats,QUADARELLA Simona,ITA,1500,947.43,31.02,3.27,101.81
Women's,1500,Heats,RABESS Kyra,CAY,50,31.34,31.34,3.03,110.16
Women's,1500,Heats,RABESS Kyra,CAY,100,65.09,33.75,3.26,102.29
Women's,1500,Heats,RABESS Kyra,CAY,150,99.1,34.01,3.28,101.51
Women's,1500,Heats,RABESS Kyra,CAY,200,133.7,34.6,3.34,99.78
Women's,1500,Heats,RABESS Kyra,CAY,250,168.22,34.52,3.33,100.01
Women's,1500,Heats,RABESS Kyra,CAY,300,202.69,34.47,3.33,100.16
Women's,1500,Heats,RABESS Kyra,CAY,350,236.85,34.16,3.3,101.06
Women's,1500,Heats,RABESS Kyra,CAY,400,271.54,34.69,3.35,99.52
Women's,1500,Heats,RABESS Kyra,CAY,450,305.79,34.25,3.31,100.8
Women's,1500,Heats,RABESS Kyra,CAY,500,340.56,34.77,3.36,99.29
Women's,1500,Heats,RABESS Kyra,CAY,550,375.02,34.46,3.33,100.18
Women's,1500,Heats,RABESS Kyra,CAY,600,409.76,34.74,3.35,99.38
Women's,1500,Heats,RABESS Kyra,CAY,650,444.57,34.81,3.36,99.18
Women's,1500,Heats,RABESS Kyra,CAY,700,479.34,34.77,3.36,99.29
Women's,1500,Heats,RABESS Kyra,CAY,750,514.08,34.74,3.35,99.38
Women's,1500,Heats,RABESS Kyra,CAY,800,548.87,34.79,3.36,99.23
Women's,1500,Heats,RABESS Kyra,CAY,850,583.59,34.72,3.35,99.43
Women's,1500,Heats,RABESS Kyra,CAY,900,618.7,35.11,3.39,98.33
Women's,1500,Heats,RABESS Kyra,CAY,950,653.53,34.83,3.36,99.12
Women's,1500,Heats,RABESS Kyra,CAY,1000,688.7,35.17,3.4,98.16
Women's,1500,Heats,RABESS Kyra,CAY,1050,723.39,34.69,3.35,99.52
Women's,1500,Heats,RABESS Kyra,CAY,1100,758.43,35.04,3.38,98.53
Women's,1500,Heats,RABESS Kyra,CAY,1150,793.38,34.95,3.37,98.78
Women's,1500,Heats,RABESS Kyra,CAY,1200,828.35,34.97,3.38,98.72
Women's,1500,Heats,RABESS Kyra,CAY,1250,863.17,34.82,3.36,99.15
Women's,1500,Heats,RABESS Kyra,CAY,1300,898.13,34.96,3.38,98.75
Women's,1500,Heats,RABESS Kyra,CAY,1350,932.75,34.62,3.34,99.72
Women's,1500,Heats,RABESS Kyra,CAY,1400,967.53,34.78,3.36,99.26
Women's,1500,Heats,RABESS Kyra,CAY,1450,1001.99,34.46,3.33,100.18
Women's,1500,Heats,RABESS Kyra,CAY,1500,1035.71,33.72,3.26,102.38
Women's,1500,Heats,RONCATTO Gabrielle,BRA,50,30.64,30.64,3.09,107.84
